,user_id,platform,install_date,bets_date,bets
30165,41600660,ANDROID,03.04.2021,06.04.2021,1
30166,41701542,ANDROID,13.04.2021,06.04.2021,0
30167,41767525,IOS,19.04.2021,06.04.2021,69
30168,41755868,ANDROID,18.04.2021,06.04.2021,0
30169,40769962,IOS,18.01.2021,16.01.2021,1
30170,41176695,ANDROID,03.03.2021,01.03.2021,0
30171,41192389,ANDROID,05.03.2021,01.03.2021,0
30172,41082494,IOS,19.02.2021,01.03.2021,85
30173,41107739,ANDROID,22.02.2021,01.03.2021,8
30174,41116959,IOS,23.02.2021,01.03.2021,33
30175,41168947,IOS,02.03.2021,01.03.2021,2
30176,41073402,ANDROID,18.02.2021,01.03.2021,20
30177,41170120,IOS,02.03.2021,01.03.2021,23
30178,41077320,IOS,18.02.2021,01.03.2021,28
30179,41391308,ANDROID,22.03.2021,22.03.2021,0
30180,41537108,ANDROID,29.03.2021,22.03.2021,0
30181,41543572,ANDROID,30.03.2021,22.03.2021,0
30182,41575116,ANDROID,01.04.2021,22.03.2021,0
30183,41587452,ANDROID,02.04.2021,22.03.2021,0
30184,41617514,ANDROID,05.04.2021,22.03.2021,0
30185,41245499,ANDROID,12.03.2021,22.03.2021,56
30186,41615740,IOS,04.04.2021,22.03.2021,46
30187,41356218,ANDROID,20.03.2021,22.03.2021,11
30188,41247406,ANDROID,13.03.2021,22.03.2021,4
30189,41607850,IOS,04.04.2021,03.04.2021,57
30190,41588910,IOS,02.04.2021,03.04.2021,34
30191,41502325,ANDROID,28.03.2021,03.04.2021,65
30192,41638767,IOS,07.04.2021,03.04.2021,40
30193,41505615,ANDROID,28.03.2021,03.04.2021,11
30194,41694353,IOS,12.04.2021,03.04.2021,27
30195,41712536,ANDROID,14.04.2021,03.04.2021,0
30196,41735407,IOS,16.04.2021,03.04.2021,50
30197,41370541,ANDROID,21.03.2021,29.03.2021,33
30198,41411331,ANDROID,23.03.2021,29.03.2021,53
30199,41434898,ANDROID,24.03.2021,29.03.2021,21
30200,41500716,ANDROID,28.03.2021,29.03.2021,54
30201,41544904,ANDROID,30.03.2021,29.03.2021,0
30202,41680624,ANDROID,11.04.2021,29.03.2021,0
30203,41315996,IOS,19.03.2021,29.03.2021,22
30204,40912820,ANDROID,31.01.2021,19.01.2021,0
30205,40933246,IOS,02.02.2021,19.01.2021,11
30206,40757094,ANDROID,17.01.2021,19.01.2021,22
30207,40798555,IOS,21.01.2021,19.01.2021,6
30208,40940593,ANDROID,03.02.2021,14.02.2021,29
30209,40946865,ANDROID,04.02.2021,14.02.2021,6
30210,41090685,ANDROID,20.02.2021,14.02.2021,28
30211,41070148,ANDROID,17.02.2021,14.02.2021,0
30212,41029567,IOS,12.02.2021,17.02.2021,62
30213,41082167,IOS,19.02.2021,17.02.2021,10
30214,41010128,ANDROID,11.02.2021,17.02.2021,16
30215,40950588,ANDROID,05.02.2021,17.02.2021,9
30216,41046816,ANDROID,14.02.2021,17.02.2021,34
30217,41139787,IOS,26.02.2021,17.02.2021,0
30218,41151725,ANDROID,28.02.2021,17.02.2021,0
30219,40788503,IOS,20.01.2021,18.01.2021,6
30220,40809870,IOS,22.01.2021,18.01.2021,10
30221,40833488,IOS,24.01.2021,18.01.2021,49
30222,40854134,ANDROID,26.01.2021,18.01.2021,0
30223,40892571,ANDROID,29.01.2021,18.01.2021,0
30224,41656930,ANDROID,08.04.2021,18.04.2021,35
30225,41745857,ANDROID,17.04.2021,18.04.2021,40
30226,41686565,ANDROID,11.04.2021,18.04.2021,14
30227,40741145,IOS,15.01.2021,11.01.2021,22
30228,40763086,IOS,18.01.2021,11.01.2021,32
30229,41085657,IOS,19.02.2021,19.02.2021,50
30230,41099828,IOS,21.02.2021,19.02.2021,81
30231,41150956,IOS,28.02.2021,19.02.2021,16
30232,41168947,IOS,02.03.2021,08.03.2021,2
30233,40999672,ANDROID,10.02.2021,11.02.2021,88
30234,40939483,ANDROID,03.02.2021,11.02.2021,1
30235,41090566,IOS,20.02.2021,11.02.2021,65
30236,41092883,IOS,20.02.2021,11.02.2021,17
30237,41116959,IOS,23.02.2021,11.02.2021,1
30238,41084580,ANDROID,19.02.2021,11.02.2021,0
30239,41099900,ANDROID,21.02.2021,11.02.2021,0
30240,40751553,ANDROID,16.01.2021,05.01.2021,0
30241,40950366,IOS,04.02.2021,04.02.2021,23
30242,40899591,IOS,30.01.2021,04.02.2021,23
30243,40842560,IOS,25.01.2021,04.02.2021,1
30244,40862546,IOS,26.01.2021,04.02.2021,5
30245,40860331,IOS,26.01.2021,04.02.2021,11
30246,41244892,IOS,12.03.2021,15.03.2021,16
30247,41389714,IOS,22.03.2021,15.03.2021,25
30248,40858644,ANDROID,26.01.2021,20.01.2021,0
30249,40872143,ANDROID,27.01.2021,20.01.2021,0
30250,40928786,ANDROID,02.02.2021,20.01.2021,0
30251,40769533,ANDROID,18.01.2021,20.01.2021,53
30252,40856560,IOS,26.01.2021,06.02.2021,11
30253,40855567,IOS,26.01.2021,06.02.2021,9
30254,40989841,IOS,09.02.2021,06.02.2021,10
30255,40899646,ANDROID,30.01.2021,06.02.2021,66
30256,40954666,IOS,05.02.2021,06.02.2021,78
30257,41035964,IOS,13.02.2021,06.02.2021,12
30258,40934655,ANDROID,03.02.2021,06.02.2021,21
30259,40835823,ANDROID,24.01.2021,06.02.2021,0
30260,41060960,IOS,16.02.2021,06.02.2021,3
30261,41045877,ANDROID,14.02.2021,06.02.2021,0
30262,40923976,IOS,01.02.2021,07.02.2021,14
30263,40917885,IOS,01.02.2021,07.02.2021,3
30264,40948354,IOS,04.02.2021,07.02.2021,6
30265,41010175,IOS,11.02.2021,07.02.2021,37
30266,40954666,IOS,05.02.2021,07.02.2021,82
30267,41060902,IOS,16.02.2021,07.02.2021,12
30268,41624477,IOS,05.04.2021,04.04.2021,9
30269,41720622,IOS,14.04.2021,13.04.2021,24
30270,41649898,IOS,08.04.2021,13.04.2021,2
30271,40815553,IOS,23.01.2021,10.01.2021,2
30272,41206484,ANDROID,07.03.2021,08.03.2021,13
30273,41230014,ANDROID,10.03.2021,08.03.2021,0
30274,41256068,ANDROID,14.03.2021,08.03.2021,0
30275,41538868,IOS,29.03.2021,11.04.2021,12
30276,41033260,ANDROID,13.02.2021,08.02.2021,0
30277,40827568,IOS,24.01.2021,21.01.2021,6
30278,40748016,ANDROID,16.01.2021,21.01.2021,4
30279,40837874,IOS,25.01.2021,21.01.2021,29
30280,40870921,IOS,27.01.2021,01.02.2021,0
30281,40794738,IOS,21.01.2021,02.02.2021,14
30282,40844449,IOS,25.01.2021,24.01.2021,24
30283,40796057,ANDROID,21.01.2021,24.01.2021,39
30284,40926084,IOS,02.02.2021,24.01.2021,33
30285,40757094,ANDROID,17.01.2021,24.01.2021,25
30286,40887667,ANDROID,28.01.2021,24.01.2021,0
30287,40971110,,07.02.2021,24.01.2021,0
30288,41047586,IOS,14.02.2021,12.02.2021,8
30289,40987089,ANDROID,09.02.2021,12.02.2021,13
30290,40995937,ANDROID,10.02.2021,12.02.2021,31
30291,41121625,IOS,24.02.2021,03.03.2021,55
30292,41178148,IOS,03.03.2021,03.03.2021,19
30293,41159319,IOS,01.03.2021,03.03.2021,27
30294,41162992,ANDROID,01.03.2021,03.03.2021,50
30295,41231107,IOS,10.03.2021,03.03.2021,4
30296,41142892,ANDROID,27.02.2021,03.03.2021,10
30297,40771499,IOS,19.01.2021,13.01.2021,8
30298,40784396,ANDROID,20.01.2021,13.01.2021,30
30299,40854582,IOS,26.01.2021,13.01.2021,34
30300,40873314,IOS,27.01.2021,13.01.2021,7
30301,40754982,ANDROID,17.01.2021,13.01.2021,0
30302,40787361,ANDROID,20.01.2021,13.01.2021,0
30303,40872143,ANDROID,27.01.2021,13.01.2021,0
30304,40836122,IOS,24.01.2021,23.01.2021,26
30305,40841609,IOS,25.01.2021,23.01.2021,9
30306,40735506,IOS,15.01.2021,23.01.2021,3
30307,40792059,IOS,21.01.2021,09.01.2021,76
30308,40793343,IOS,21.01.2021,09.01.2021,26
30309,40739924,ANDROID,15.01.2021,09.01.2021,0
30310,40796057,ANDROID,21.01.2021,09.01.2021,0
30311,40843150,IOS,25.01.2021,18.01.2021,2
30312,41082494,IOS,19.02.2021,20.02.2021,10
30313,41116959,IOS,23.02.2021,20.02.2021,38
30314,41141599,IOS,27.02.2021,20.02.2021,11
30315,41184407,IOS,04.03.2021,24.02.2021,1
30316,41099638,IOS,21.02.2021,25.02.2021,44
30317,41113532,IOS,23.02.2021,25.02.2021,22
30318,41075814,IOS,18.02.2021,25.02.2021,84
30319,41188672,ANDROID,05.03.2021,25.02.2021,0
30320,41233878,ANDROID,11.03.2021,25.02.2021,0
30321,41083113,ANDROID,19.02.2021,25.02.2021,0
30322,40965100,IOS,06.02.2021,16.02.2021,8
30323,41016869,IOS,11.02.2021,16.02.2021,14
30324,41114647,ANDROID,23.02.2021,05.03.2021,51
30325,41176994,IOS,03.03.2021,05.03.2021,19
30326,41297306,IOS,18.03.2021,05.03.2021,14
30327,41316799,IOS,19.03.2021,05.03.2021,83
30328,41229848,ANDROID,10.03.2021,05.03.2021,0
30329,41317528,ANDROID,19.03.2021,05.03.2021,0
30330,41297370,ANDROID,18.03.2021,05.03.2021,0
30331,40757117,ANDROID,17.01.2021,08.01.2021,0
30332,40798210,IOS,21.01.2021,08.01.2021,2
30333,41143772,IOS,27.02.2021,19.02.2021,3
30334,41155118,IOS,28.02.2021,19.02.2021,7
30335,41154982,ANDROID,28.02.2021,19.02.2021,0
30336,41099473,ANDROID,21.02.2021,19.02.2021,0
30337,41116109,ANDROID,23.02.2021,19.02.2021,0
30338,41099205,ANDROID,21.02.2021,19.02.2021,0
30339,41122714,ANDROID,24.02.2021,19.02.2021,0
30340,41237674,IOS,11.03.2021,03.03.2021,1
30341,40916980,IOS,01.02.2021,03.02.2021,44
30342,40851532,IOS,26.01.2021,03.02.2021,84
30343,40834412,IOS,24.01.2021,03.02.2021,6
30344,40904756,IOS,30.01.2021,03.02.2021,8
30345,40844449,IOS,25.01.2021,03.02.2021,11
30346,40979048,IOS,08.02.2021,03.02.2021,24
30347,41620721,ANDROID,05.04.2021,11.04.2021,9
30348,41554798,ANDROID,30.03.2021,11.04.2021,6
30349,41783454,IOS,20.04.2021,11.04.2021,11
30350,41784721,IOS,21.04.2021,11.04.2021,52
30351,41775987,ANDROID,20.04.2021,11.04.2021,0
30352,40931766,IOS,02.02.2021,13.02.2021,17
30353,40736544,ANDROID,15.01.2021,15.01.2021,34
30354,40838422,IOS,25.01.2021,15.01.2021,21
30355,40786672,IOS,20.01.2021,15.01.2021,6
30356,40876951,IOS,27.01.2021,15.01.2021,29
30357,40762543,ANDROID,18.01.2021,15.01.2021,0
30358,40759096,ANDROID,17.01.2021,15.01.2021,0
30359,40802407,ANDROID,22.01.2021,15.01.2021,0
30360,40817858,ANDROID,23.01.2021,15.01.2021,0
30361,40856815,ANDROID,26.01.2021,15.01.2021,0
30362,41206305,IOS,07.03.2021,19.03.2021,15
30363,40925870,ANDROID,02.02.2021,03.02.2021,32
30364,40861722,ANDROID,26.01.2021,03.02.2021,17
30365,40970127,ANDROID,07.02.2021,03.02.2021,0
30366,40986982,ANDROID,09.02.2021,03.02.2021,0
30367,41019554,ANDROID,11.02.2021,03.02.2021,0
30368,41038483,ANDROID,13.02.2021,03.02.2021,0
30369,40752186,ANDROID,17.01.2021,23.01.2021,65
30370,40950366,IOS,04.02.2021,23.01.2021,26
30371,40836305,ANDROID,24.01.2021,23.01.2021,0
30372,40912925,ANDROID,31.01.2021,23.01.2021,0
30373,40947633,IOS,04.02.2021,23.01.2021,0
30374,41537487,ANDROID,29.03.2021,09.04.2021,33
30375,41765188,IOS,19.04.2021,09.04.2021,55
30376,41689501,ANDROID,12.04.2021,09.04.2021,0
30377,41671788,ANDROID,10.04.2021,09.04.2021,0
30378,41746630,ANDROID,17.04.2021,09.04.2021,0
30379,41775291,ANDROID,20.04.2021,09.04.2021,0
30380,41061973,ANDROID,16.02.2021,20.02.2021,4
30381,41017518,ANDROID,11.02.2021,20.02.2021,1
30382,41084580,ANDROID,19.02.2021,20.02.2021,64
30383,41161212,IOS,01.03.2021,20.02.2021,50
30384,40781796,IOS,20.01.2021,11.01.2021,82
30385,40819129,IOS,23.01.2021,11.01.2021,17
30386,40739611,ANDROID,15.01.2021,11.01.2021,0
30387,41500338,IOS,28.03.2021,21.03.2021,1
30388,40736099,ANDROID,15.01.2021,03.01.2021,0
30389,40819731,IOS,23.01.2021,22.01.2021,37
30390,40744780,IOS,16.01.2021,22.01.2021,31
30391,40822737,IOS,24.01.2021,22.01.2021,59
30392,40844010,IOS,25.01.2021,22.01.2021,11
30393,40836305,ANDROID,24.01.2021,22.01.2021,0
30394,40890461,ANDROID,29.01.2021,22.01.2021,0
30395,40902489,ANDROID,30.01.2021,22.01.2021,0
30396,40934655,ANDROID,03.02.2021,22.01.2021,0
30397,40927790,ANDROID,02.02.2021,22.01.2021,0
30398,40985292,IOS,09.02.2021,30.01.2021,46
30399,41007983,IOS,10.02.2021,30.01.2021,0
30400,40997250,IOS,10.02.2021,30.01.2021,39
30401,41040139,ANDROID,13.02.2021,30.01.2021,52
30402,40842020,ANDROID,25.01.2021,30.01.2021,59
30403,40988321,ANDROID,09.02.2021,30.01.2021,0
30404,40985000,ANDROID,08.02.2021,30.01.2021,0
30405,40915861,ANDROID,01.02.2021,30.01.2021,0
30406,40890016,ANDROID,29.01.2021,29.01.2021,38
30407,40994439,ANDROID,10.02.2021,29.01.2021,0
30408,40929995,ANDROID,02.02.2021,04.02.2021,22
30409,40930301,ANDROID,02.02.2021,04.02.2021,18
30410,40922540,ANDROID,01.02.2021,04.02.2021,63
30411,40918225,ANDROID,01.02.2021,04.02.2021,1
30412,40805547,ANDROID,22.01.2021,04.02.2021,14
30413,41014881,ANDROID,11.02.2021,16.02.2021,10
30414,40963258,ANDROID,06.02.2021,16.02.2021,42
30415,40912447,ANDROID,31.01.2021,13.02.2021,5
30416,40981504,ANDROID,08.02.2021,13.02.2021,1
30417,16661153,IOS,25.03.2021,12.03.2021,60
30418,40892284,ANDROID,29.01.2021,07.02.2021,8
30419,41046349,IOS,14.02.2021,07.02.2021,29
30420,40882479,IOS,28.01.2021,07.02.2021,71
30421,40996360,ANDROID,10.02.2021,07.02.2021,0
30422,41084580,ANDROID,19.02.2021,07.02.2021,0
30423,41097227,ANDROID,21.02.2021,07.02.2021,0
30424,41099205,ANDROID,21.02.2021,07.02.2021,0
30425,41707215,IOS,13.04.2021,22.04.2021,59
30426,41782483,IOS,20.04.2021,13.04.2021,70
30427,41620729,ANDROID,05.04.2021,01.04.2021,0
30428,41709980,ANDROID,14.04.2021,01.04.2021,0
30429,41493551,IOS,28.03.2021,01.04.2021,88
30430,41607850,IOS,04.04.2021,01.04.2021,45
30431,41430144,IOS,24.03.2021,01.04.2021,62
30432,41450264,ANDROID,25.03.2021,01.04.2021,44
30433,41386150,ANDROID,22.03.2021,01.04.2021,23
30434,41481866,IOS,28.03.2021,01.04.2021,26
30435,41539298,IOS,29.03.2021,01.04.2021,82
30436,41414150,ANDROID,24.03.2021,01.04.2021,74
30437,41625638,IOS,05.04.2021,01.04.2021,6
30438,41433485,ANDROID,24.03.2021,01.04.2021,42
30439,41317571,ANDROID,19.03.2021,01.04.2021,50
30440,41429365,ANDROID,24.03.2021,01.04.2021,25
30441,41609935,ANDROID,04.04.2021,01.04.2021,6
30442,41705515,IOS,13.04.2021,11.04.2021,19
30443,41769078,IOS,19.04.2021,11.04.2021,39
30444,41317571,ANDROID,19.03.2021,08.03.2021,0
30445,41295554,ANDROID,17.03.2021,08.03.2021,0
30446,41269572,ANDROID,15.03.2021,08.03.2021,0
30447,41376175,ANDROID,21.03.2021,08.03.2021,0
30448,41378393,ANDROID,21.03.2021,08.03.2021,0
30449,41289277,IOS,17.03.2021,08.03.2021,63
30450,41303656,IOS,18.03.2021,08.03.2021,62
30451,41316649,IOS,19.03.2021,08.03.2021,62
30452,41285056,IOS,16.03.2021,08.03.2021,24
30453,41166320,ANDROID,02.03.2021,27.02.2021,0
30454,41233952,ANDROID,11.03.2021,27.02.2021,0
30455,41143772,IOS,27.02.2021,27.02.2021,7
30456,40919502,IOS,01.02.2021,31.01.2021,32
30457,40831532,IOS,24.01.2021,31.01.2021,24
30458,41115817,ANDROID,23.02.2021,16.02.2021,0
30459,41152117,ANDROID,28.02.2021,16.02.2021,0
30460,41093676,IOS,20.02.2021,16.02.2021,1
30461,41080413,IOS,19.02.2021,16.02.2021,5
30462,41113086,IOS,23.02.2021,16.02.2021,10
30463,41093492,IOS,20.02.2021,14.02.2021,35
30464,41099434,IOS,21.02.2021,14.02.2021,7
30465,41045849,IOS,14.02.2021,14.02.2021,7
30466,41092364,IOS,20.02.2021,14.02.2021,2
30467,41572578,IOS,01.04.2021,24.03.2021,7
30468,41301663,IOS,18.03.2021,24.03.2021,1
30469,41386006,IOS,22.03.2021,24.03.2021,46
30470,41377384,IOS,21.03.2021,24.03.2021,29
30471,41366815,ANDROID,21.03.2021,12.03.2021,0
30472,41342848,ANDROID,20.03.2021,12.03.2021,0
30473,41396589,IOS,23.03.2021,12.03.2021,7
30474,41409265,IOS,23.03.2021,12.03.2021,3
30475,41318917,IOS,19.03.2021,12.03.2021,19
30476,41396015,IOS,22.03.2021,12.03.2021,4
30477,41664975,IOS,09.04.2021,05.04.2021,42
30478,41446086,IOS,25.03.2021,05.04.2021,28
30479,41548656,IOS,30.03.2021,05.04.2021,6
30480,41575003,ANDROID,01.04.2021,05.04.2021,80
30481,41497380,ANDROID,28.03.2021,05.04.2021,6
30482,41711661,ANDROID,14.04.2021,05.04.2021,0
30483,41757371,IOS,18.04.2021,05.04.2021,2
30484,41340823,ANDROID,20.03.2021,19.03.2021,0
30485,41480990,ANDROID,28.03.2021,19.03.2021,0
30486,41550891,ANDROID,30.03.2021,19.03.2021,0
30487,41564947,ANDROID,31.03.2021,19.03.2021,0
30488,41212224,ANDROID,08.03.2021,19.03.2021,18
30489,41217937,IOS,09.03.2021,19.03.2021,2
30490,41321055,ANDROID,19.03.2021,19.03.2021,48
30491,41285161,ANDROID,16.03.2021,19.03.2021,3
30492,41371486,IOS,21.03.2021,19.03.2021,88
30493,41549927,IOS,30.03.2021,19.03.2021,70
30494,41451382,IOS,25.03.2021,19.03.2021,18
30495,41396015,IOS,22.03.2021,19.03.2021,81
30496,41755062,IOS,18.04.2021,14.04.2021,10
30497,41762044,IOS,19.04.2021,14.04.2021,27
30498,41678071,ANDROID,11.04.2021,14.04.2021,35
30499,41802344,IOS,22.04.2021,14.04.2021,0
30500,41082236,IOS,19.02.2021,08.02.2021,5
30501,41489170,ANDROID,28.03.2021,20.03.2021,0
30502,41506768,ANDROID,28.03.2021,20.03.2021,0
30503,41470530,ANDROID,27.03.2021,20.03.2021,0
30504,41493092,ANDROID,28.03.2021,20.03.2021,0
30505,41382103,IOS,22.03.2021,20.03.2021,9
30506,41583404,IOS,02.04.2021,20.03.2021,21
30507,41214065,IOS,08.03.2021,20.03.2021,6
30508,41418437,IOS,24.03.2021,20.03.2021,23
30509,41577791,IOS,01.04.2021,20.03.2021,34
30510,41327618,IOS,19.03.2021,20.03.2021,53
30511,41299451,ANDROID,19.03.2021,20.03.2021,1
30512,41347147,IOS,20.03.2021,20.03.2021,39
30513,41329183,IOS,19.03.2021,20.03.2021,53
30514,41504812,IOS,28.03.2021,20.03.2021,6
30515,41313524,IOS,19.03.2021,20.03.2021,8
30516,41423797,IOS,24.03.2021,29.03.2021,4
30517,41327618,IOS,19.03.2021,29.03.2021,56
30518,41563474,IOS,31.03.2021,29.03.2021,37
30519,41484809,IOS,28.03.2021,29.03.2021,20
30520,41421505,IOS,24.03.2021,29.03.2021,41
30521,41614010,IOS,04.04.2021,29.03.2021,42
30522,41270614,ANDROID,15.03.2021,01.03.2021,0
30523,41231676,ANDROID,11.03.2021,01.03.2021,48
30524,41260540,IOS,14.03.2021,01.03.2021,44
30525,41248051,IOS,13.03.2021,01.03.2021,82
30526,41566033,ANDROID,31.03.2021,26.03.2021,0
30527,41659018,ANDROID,09.04.2021,26.03.2021,0
30528,41283235,IOS,16.03.2021,26.03.2021,10
30529,41646724,IOS,07.04.2021,26.03.2021,27
30530,41256263,ANDROID,14.03.2021,26.03.2021,26
30531,41260718,IOS,14.03.2021,26.03.2021,10
30532,41354001,ANDROID,20.03.2021,26.03.2021,2
30533,41486804,IOS,28.03.2021,26.03.2021,18
30534,41267451,ANDROID,15.03.2021,06.03.2021,0
30535,41309241,ANDROID,18.03.2021,06.03.2021,0
30536,41143655,IOS,27.02.2021,06.03.2021,18
30537,41150095,ANDROID,28.02.2021,06.03.2021,21
30538,41122585,IOS,24.02.2021,06.03.2021,4
30539,41202545,IOS,07.03.2021,06.03.2021,1
30540,41188581,IOS,05.03.2021,06.03.2021,8
30541,41339860,IOS,20.03.2021,06.03.2021,35
30542,41179364,ANDROID,03.03.2021,06.03.2021,27
30543,41263763,IOS,15.03.2021,06.03.2021,5
30544,41110441,IOS,23.02.2021,06.03.2021,87
30545,41256141,IOS,14.03.2021,06.03.2021,29
30546,41340534,IOS,20.03.2021,06.03.2021,18
30547,41339763,IOS,20.03.2021,28.03.2021,9
30548,41435916,IOS,24.03.2021,28.03.2021,3
30549,41328056,IOS,19.03.2021,28.03.2021,5
30550,41462777,ANDROID,26.03.2021,15.03.2021,0
30551,41269236,IOS,15.03.2021,15.03.2021,27
30552,41438738,IOS,25.03.2021,15.03.2021,3
30553,41429058,IOS,24.03.2021,15.03.2021,33
30554,41389944,IOS,22.03.2021,15.03.2021,4
30555,41444291,IOS,25.03.2021,15.03.2021,22
30556,41410505,ANDROID,23.03.2021,15.03.2021,48
30557,41270459,ANDROID,15.03.2021,15.03.2021,8
30558,41448442,IOS,25.03.2021,15.03.2021,3
30559,41264330,IOS,15.03.2021,15.03.2021,10
30560,41258285,ANDROID,14.03.2021,15.03.2021,30
30561,41275633,IOS,16.03.2021,15.03.2021,13
30562,41256674,IOS,14.03.2021,24.03.2021,88
30563,41256869,IOS,14.03.2021,24.03.2021,62
30564,41106437,ANDROID,22.02.2021,21.02.2021,0
30565,41150941,ANDROID,28.02.2021,21.02.2021,0
30566,41056114,ANDROID,16.02.2021,21.02.2021,0
30567,41035905,ANDROID,13.02.2021,21.02.2021,50
30568,41126060,IOS,24.02.2021,21.02.2021,2
30569,41206200,IOS,07.03.2021,21.02.2021,76
30570,41091156,IOS,20.02.2021,21.02.2021,24
30571,41180991,IOS,04.03.2021,21.02.2021,57
30572,41062762,ANDROID,16.02.2021,21.02.2021,23
30573,41113411,ANDROID,23.02.2021,10.02.2021,0
30574,41002534,ANDROID,10.02.2021,10.02.2021,2
30575,41013849,IOS,11.02.2021,10.02.2021,7
30576,41508959,ANDROID,28.03.2021,14.03.2021,0
30577,41313524,IOS,19.03.2021,14.03.2021,5
30578,41168990,IOS,02.03.2021,14.03.2021,38
30579,41283235,IOS,16.03.2021,14.03.2021,0
30580,41499208,IOS,28.03.2021,14.03.2021,0
30581,41391654,IOS,22.03.2021,14.03.2021,7
30582,41357944,IOS,21.03.2021,14.03.2021,8
30583,41365415,IOS,21.03.2021,14.03.2021,5
30584,41456978,IOS,26.03.2021,14.03.2021,5
30585,41603219,IOS,03.04.2021,06.04.2021,44
30586,41423885,IOS,24.03.2021,06.04.2021,40
30587,41475237,IOS,27.03.2021,06.04.2021,20
30588,41571739,IOS,31.03.2021,06.04.2021,4
30589,41641228,IOS,07.04.2021,06.04.2021,54
30590,40918918,IOS,01.02.2021,01.02.2021,27
30591,40979048,IOS,08.02.2021,01.02.2021,23
30592,41021825,IOS,11.02.2021,01.02.2021,12
30593,41009274,ANDROID,11.02.2021,01.02.2021,0
30594,41016484,ANDROID,11.02.2021,01.02.2021,0
30595,41183530,IOS,04.03.2021,16.03.2021,5
30596,41401781,IOS,23.03.2021,16.03.2021,11
30597,41262148,IOS,14.03.2021,16.03.2021,11
30598,41203987,IOS,07.03.2021,16.03.2021,29
30599,41536138,ANDROID,29.03.2021,21.03.2021,0
30600,41570443,ANDROID,31.03.2021,21.03.2021,0
30601,41554477,ANDROID,30.03.2021,21.03.2021,0
30602,41607934,IOS,04.04.2021,21.03.2021,51
30603,41323629,IOS,19.03.2021,21.03.2021,7
30604,41484389,IOS,28.03.2021,21.03.2021,4
30605,41595192,IOS,03.04.2021,21.03.2021,20
30606,41302550,ANDROID,18.03.2021,21.03.2021,13
30607,41426483,IOS,24.03.2021,21.03.2021,10
30608,41478949,IOS,28.03.2021,21.03.2021,30
30609,40922943,ANDROID,01.02.2021,28.01.2021,0
30610,40952101,ANDROID,05.02.2021,28.01.2021,0
30611,40971194,ANDROID,07.02.2021,28.01.2021,0
30612,40998604,ANDROID,10.02.2021,28.01.2021,0
30613,41017105,ANDROID,11.02.2021,28.01.2021,0
30614,40967490,IOS,06.02.2021,28.01.2021,36
30615,41009147,IOS,11.02.2021,28.01.2021,2
30616,40840375,ANDROID,25.01.2021,28.01.2021,16
30617,40896885,IOS,29.01.2021,28.01.2021,23
30618,40894199,IOS,29.01.2021,28.01.2021,3
30619,40735506,IOS,15.01.2021,28.01.2021,3
30620,40931391,IOS,02.02.2021,28.01.2021,77
30621,40907694,IOS,31.01.2021,28.01.2021,20
30622,41561616,IOS,31.03.2021,30.03.2021,8
30623,41521821,IOS,29.03.2021,30.03.2021,27
30624,41323710,IOS,19.03.2021,30.03.2021,25
30625,41315544,IOS,19.03.2021,30.03.2021,36
30626,41617131,IOS,05.04.2021,16.04.2021,72
30627,41753675,IOS,18.04.2021,16.04.2021,2
30628,41465466,ANDROID,27.03.2021,16.03.2021,0
30629,41510069,ANDROID,29.03.2021,16.03.2021,0
30630,41523494,ANDROID,29.03.2021,16.03.2021,0
30631,41466132,ANDROID,27.03.2021,16.03.2021,0
30632,41465920,ANDROID,27.03.2021,16.03.2021,0
30633,41491283,IOS,28.03.2021,16.03.2021,1
30634,41448870,IOS,25.03.2021,16.03.2021,43
30635,41467603,IOS,27.03.2021,16.03.2021,27
30636,41180083,ANDROID,04.03.2021,16.03.2021,8
30637,41192389,ANDROID,05.03.2021,16.03.2021,33
30638,41169798,IOS,02.03.2021,22.02.2021,21
30639,41050231,IOS,15.02.2021,22.02.2021,78
30640,41099434,IOS,21.02.2021,22.02.2021,11
30641,41149678,IOS,28.02.2021,05.03.2021,4
30642,41097357,IOS,21.02.2021,05.03.2021,56
30643,41222270,IOS,09.03.2021,05.03.2021,50
30644,41228624,IOS,10.03.2021,05.03.2021,2
30645,41168947,IOS,02.03.2021,05.03.2021,1
30646,41551419,ANDROID,30.03.2021,12.04.2021,11
30647,41612943,IOS,04.04.2021,12.04.2021,63
30648,41710520,IOS,14.04.2021,12.04.2021,56
30649,41585042,ANDROID,02.04.2021,12.04.2021,14
30650,41338061,ANDROID,20.03.2021,17.03.2021,0
30651,41358773,ANDROID,21.03.2021,17.03.2021,0
30652,41480990,ANDROID,28.03.2021,17.03.2021,0
30653,41374409,IOS,21.03.2021,17.03.2021,14
30654,41299997,IOS,18.03.2021,17.03.2021,64
30655,41400416,IOS,23.03.2021,17.03.2021,23
30656,41313042,IOS,19.03.2021,17.03.2021,39
30657,41511588,IOS,29.03.2021,17.03.2021,29
30658,41180811,IOS,04.03.2021,17.03.2021,32
30659,41389366,IOS,22.03.2021,17.03.2021,50
30660,41405857,IOS,23.03.2021,17.03.2021,42
30661,41451382,IOS,25.03.2021,17.03.2021,13
30662,41225061,IOS,10.03.2021,17.03.2021,36
30663,41316649,IOS,19.03.2021,17.03.2021,75
30664,41278315,IOS,16.03.2021,17.03.2021,4
30665,41590761,IOS,02.04.2021,09.04.2021,22
